15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;5
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;5
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;5
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;5
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;5
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;5
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;5
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;5
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;5
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;5
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;5
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;0.43333333333333324;0.0;0.43333333333333324;0.0;5
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;5
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;6
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;6
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;6
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;6
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;6
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;6
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;6
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;6
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;6
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;6
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;6
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;6
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;0.5047619047619046;0.0;0.5047619047619046;0.0;6
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;6
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;7
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;7
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;7
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;7
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;7
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;7
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;7
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;7
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;7
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;7
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;7
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;7
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;0.576190476190476;0.0;0.576190476190476;0.0;7
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;7
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;8
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;8
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;8
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;8
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;8
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;8
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;8
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;8
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;8
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;8
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;8
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;8
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;0.6476190476190474;0.0;0.6476190476190474;0.0;8
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;8
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;9
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;9
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;9
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;9
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;9
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;9
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;9
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;9
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;9
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;9
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;9
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;9
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;0.7190476190476188;0.0;0.7190476190476188;0.0;9
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;9
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;10
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;10
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;10
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;10
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;10
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;10
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;10
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;10
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;10
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;10
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;10
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;10
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;0.7904761904761902;0.0;0.7904761904761902;0.0;10
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;10
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;11
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;11
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;11
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;11
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;11
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;11
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;11
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;11
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;11
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;11
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;11
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;11
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;0.8619047619047616;0.0;0.8619047619047616;0.0;11
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;11
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;12
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;12
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;12
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;12
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;12
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;12
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;12
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;12
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;12
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;12
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;12
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;12
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;0.933333333333333;0.0;0.933333333333333;0.0;12
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;12
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;13
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;13
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;13
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;13
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;13
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;13
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;13
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;13
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;13
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;13
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;13
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;13
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.0047619047619045;0.0;1.0047619047619045;0.0;13
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;13
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;14
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;14
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;14
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;14
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;14
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;14
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;14
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;14
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;14
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;14
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;14
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;14
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.076190476190476;0.0;1.076190476190476;0.0;14
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;14
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;15
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;15
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;15
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;15
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;15
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;15
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;15
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;15
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;15
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;15
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;15
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;15
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.1476190476190473;0.0;1.1476190476190473;0.0;15
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;15
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;16
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;16
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;16
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;16
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;16
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;16
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;16
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;16
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;16
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;16
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;16
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;16
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.2190476190476187;0.0;1.2190476190476187;0.0;16
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;16
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;17
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;17
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;17
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;17
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;17
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;17
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;17
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;17
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;17
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;17
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;17
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;17
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.29047619047619;0.0;1.29047619047619;0.0;17
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;17
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;18
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;18
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;18
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;18
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;18
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;18
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;18
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;18
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;18
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;18
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;18
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;18
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.3619047619047615;0.0;1.3619047619047615;0.0;18
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;18
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;19
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;19
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;19
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;19
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;19
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;19
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;19
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;19
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;19
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;19
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;19
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;19
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.433333333333333;0.0;1.433333333333333;0.0;19
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;19
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;20
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;20
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;20
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;20
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;20
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;20
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;20
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;20
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;20
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;20
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;20
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;20
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.5047619047619043;0.0;1.5047619047619043;0.0;20
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;20
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;21
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;21
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;21
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;21
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;21
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;21
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;21
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;21
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;21
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;21
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;21
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;21
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.5761904761904757;0.0;1.5761904761904757;0.0;21
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;21
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;22
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;22
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;SOIL;0;22
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.0;22
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;42;WHEAT;4;22
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;42;0.6;22
15.03.2014 16:47:07;PRODUCTION;CraftManager;QUARRY;1;41;COBBLESTONE;0;22
15.03.2014 16:47:07;SALE;CraftManager;QUARRY;1;41;0.0;22
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;SOIL;0;22
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.0;22
15.03.2014 16:47:07;PRODUCTION;CraftManager;WHEAT;1;36;WHEAT;4;22
15.03.2014 16:47:07;SALE;CraftManager;WHEAT;1;36;0.6;22
15.03.2014 16:47:07;HAPPINESS;CraftManager;CYCLE;1;1.647619047619047;0.0;1.647619047619047;0.0;22
15.03.2014 16:47:07;SETTLER;CraftManager;CYCLE;1;6;0;0;22
15.03.2014 16:47:07;PRODUCTION;CraftManager;WOODCUTTER;1;43;LOG;0;23
15.03.2014 16:47:07;SALE;CraftManager;WOODCUTTER;1;43;0.0;23
